id,con_val,其他,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房,淋浴,超市,食堂
2140,7671.93,0.0,96.2,393.22,0.0,49.3,0.0,55.6,0.0,18.0,347.9,6711.71
2141,9550.14,0.0,293.5,924.64,4.5,0.0,0.0,194.03,80.4,79.6,517.3,7456.17
2142,9731.91,0.0,116.7,622.59,115.0,0.35,0.0,116.56,32.94,173.5,190.0,8364.27
2143,10943.76,0.0,139.7,597.98,4.0,59.85,0.0,49.2,66.0,165.9,499.7,9361.43
2144,9539.99,5.8,91.5,1044.1,46.03,4.5,0.0,205.86,50.64,132.4,648.1,7311.06
2145,11144.17,0.0,77.1,658.5,35.5,105.95,0.0,218.7,54.0,164.4,729.0,9101.02
2146,8258.77,0.55,244.3,1069.8,5.8,2.3,0.0,202.8,0.0,148.96,128.5,6455.76
2147,9143.11,0.0,125.6,590.51,6.5,41.3,0.0,176.6,57.6,169.7,378.88,7596.42
2148,4997.29,0.0,53.3,404.97,0.0,10.0,0.0,50.42,56.4,69.2,24.6,4328.4
2149,5609.13,0.0,8.0,161.33,3.6,9.45,0.0,59.7,50.4,99.23,35.83,5181.59
2150,737.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,1.2,52.4,668.1
2151,8389.27,0.0,84.5,1306.62,0.8,18.65,0.0,1229.83,154.8,256.02,783.79,4554.26
2152,10998.18,12.01,214.0,1028.44,14.3,10.0,0.0,153.27,97.74,43.7,1158.66,8266.06
2153,9432.03,0.0,290.7,1495.39,0.0,22.0,0.0,270.5,84.0,157.84,858.3,6253.3
2154,11408.81,0.0,91.2,1108.68,57.9,28.2,0.0,616.6,216.0,109.9,731.08,8449.25
2155,9976.23,3.03,73.8,1199.21,0.0,1.6,0.0,161.33,6.24,74.84,793.4,7662.78
2158,636.29,0.0,0.0,57.49,0.0,0.0,0.0,24.0,3.6,2.4,4.5,544.3
2159,9920.83,0.0,139.0,952.36,0.0,9.35,0.0,487.6,100.8,187.8,1180.02,6863.9
2160,8615.41,0.0,119.3,411.45,0.0,0.0,0.0,100.43,68.6,163.6,237.1,7514.93
2161,553.61,0.0,0.5,22.96,0.0,0.0,0.0,2.0,0.0,1.8,84.3,442.05
2162,13808.93,11.6,73.5,2262.19,33.9,1.4,0.0,174.71,153.12,182.2,1417.1,9499.21
2163,11501.97,101.1,134.3,1051.77,32.0,47.5,0.0,274.32,57.6,359.6,883.38,8560.4
2166,7789.05,0.0,31.8,262.44,4.53,4.5,0.0,211.5,11.6,131.8,442.9,6687.98
2167,12052.55,0.0,185.7,3180.41,0.0,35.45,0.0,1439.23,35.6,266.86,287.2,6622.1
2170,11202.32,0.0,32.9,610.21,0.8,0.6,0.0,162.7,45.36,127.1,1427.7,8794.95
2171,9635.13,0.0,158.3,789.01,96.5,138.95,0.0,170.05,3.6,179.5,1074.98,7024.24
2172,10555.8,0.0,221.4,844.6,3.3,3.6,0.0,151.28,10.8,156.4,679.1,8485.32
2173,15182.14,0.0,264.04,3633.57,42.0,203.18,10.0,2329.29,34.2,161.82,221.9,8282.14
2174,480.8,0.0,0.0,36.3,0.0,0.0,0.0,0.0,0.0,2.0,25.7,416.8
2175,626.31,0.0,28.0,15.91,0.0,0.0,0.0,3.0,0.0,0.3,3.2,575.9
2176,1631.34,0.0,45.4,78.74,0.0,0.0,0.0,0.0,0.0,1.7,400.2,1105.3
2177,10744.49,39.61,433.25,2270.82,0.0,0.0,0.0,2117.51,28.8,125.78,126.1,5602.62
2182,10270.5,0.05,218.2,1271.72,10.1,0.0,0.0,142.0,76.2,119.0,777.86,7655.37
2183,594.8,0.0,10.0,84.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
2184,7401.35,0.0,10.0,1265.23,53.5,0.5,0.0,56.0,13.44,45.0,492.4,5465.28
2185,6162.62,0.0,84.9,228.7,5.0,0.0,0.0,70.4,10.8,79.4,623.59,5059.83
2186,6323.65,0.0,23.3,376.03,3.8,34.95,0.0,256.55,108.0,93.3,232.5,5195.22
2187,3164.54,0.0,114.71,105.78,16.5,8.9,0.0,84.6,100.8,29.6,617.9,2085.75
2188,6235.51,0.0,18.2,721.12,25.2,1.8,0.0,535.76,0.0,74.3,390.3,4468.83
2189,7803.25,0.0,188.12,848.1,1.6,27.0,0.0,273.3,0.0,80.9,1196.62,5187.61
2190,6961.53,0.0,89.5,492.12,73.4,0.0,0.0,26.5,0.0,36.4,585.16,5658.45
2191,7016.57,0.0,0.0,531.49,0.0,0.0,0.0,55.9,0.0,57.6,593.2,5778.38
2192,10433.06,5.8,63.8,678.92,47.2,0.0,0.0,347.58,88.44,245.3,791.7,8164.32
2193,8680.88,0.01,100.7,877.84,6.6,48.8,0.0,338.4,46.8,130.8,586.85,6544.08
2194,6787.59,0.0,135.7,765.96,0.0,4.2,0.0,159.7,21.6,91.45,1289.9,4319.08
2195,12547.23,0.0,430.4,1233.69,5.0,19.75,0.0,679.4,147.6,136.9,1958.9,7935.59
2198,8662.5,0.0,34.4,380.55,10.0,0.5,0.0,204.86,31.56,84.0,1702.0,6214.63
2199,7994.99,0.0,158.4,368.93,8.9,8.1,0.0,169.8,38.4,84.3,1094.63,6063.53
2200,7857.58,0.0,58.7,472.71,0.0,84.05,0.0,167.9,0.0,0.0,498.0,6576.22
2201,8330.22,0.0,73.4,854.35,0.0,5.2,0.0,122.73,103.6,109.5,429.7,6631.74
2202,12207.88,47.99,187.01,1023.08,0.0,47.5,0.0,411.8,108.0,116.1,853.0,9413.4
2203,5236.22,0.0,29.3,1736.36,0.0,6.0,41.0,465.25,17.5,33.0,14.3,2893.51
2204,11064.6,0.0,351.42,721.55,0.9,14.0,0.0,148.25,140.4,82.5,1626.05,7979.53
2205,9475.92,0.0,2.7,514.7,0.0,0.0,0.0,205.65,27.84,20.22,887.71,7817.1
2208,11047.13,4.0,214.3,1051.44,10.0,0.0,0.0,145.99,92.76,117.1,1501.8,7909.74
2209,10121.6,0.0,516.2,831.19,35.0,115.65,0.0,756.6,75.6,83.0,922.1,6786.26
2210,9272.03,0.0,231.54,538.74,0.0,1.6,0.0,42.6,118.8,101.8,1183.2,7053.75
2211,7929.81,0.0,134.6,1386.94,0.0,45.4,0.0,1259.12,50.4,88.25,572.5,4392.6
2212,11268.01,0.0,62.7,401.28,15.0,4.1,0.0,32.0,68.4,197.76,377.1,10109.67
2213,7258.64,4.0,229.75,800.61,33.0,35.1,0.0,508.7,91.2,126.4,478.3,4951.58
2216,13526.3,0.0,734.45,2530.83,0.0,19.1,0.0,1402.05,46.8,266.5,1083.75,7442.82
2217,8767.26,0.0,57.4,977.01,3.6,12.9,0.0,203.24,64.2,162.9,851.0,6435.01
2218,10329.0,0.0,40.5,978.27,66.61,4.0,0.0,452.23,9.0,49.7,398.2,8330.49
2219,11432.59,0.0,364.61,935.54,5.5,24.35,0.0,216.6,36.0,168.63,657.13,9024.23
2220,10102.05,0.0,112.43,2709.64,0.0,65.7,0.0,366.2,10.8,365.0,228.7,6243.58
2221,574.12,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,4.5,553.5
2222,5738.07,2.0,54.1,684.96,0.0,0.1,0.0,116.32,34.98,44.8,110.1,4690.71
2226,2718.53,0.0,36.7,214.2,46.28,0.0,0.0,26.0,12.0,51.6,433.4,1898.35
2227,5659.9,0.0,49.2,454.8,25.0,18.05,0.0,104.6,115.8,31.7,502.3,4358.45
2232,7264.42,0.0,151.5,668.44,7.7,11.7,0.0,123.76,54.0,93.11,352.2,5802.01
2233,9907.83,0.0,288.58,993.85,5.0,63.16,0.0,265.9,32.4,191.9,380.7,7686.34
2234,11609.76,2.25,179.4,1200.29,20.0,0.0,0.0,109.9,33.96,107.9,1062.4,8893.66
2235,13096.69,0.0,545.2,563.94,11.0,41.7,0.0,252.6,93.6,201.3,1100.9,10286.45
2238,5170.75,0.0,0.0,596.72,10.0,32.3,0.0,908.8,10.8,227.23,659.7,2725.2
2239,8908.81,0.0,1042.7,601.31,44.0,19.65,0.0,271.13,86.4,45.2,1031.8,5766.62
2240,14305.88,0.0,164.1,2489.14,31.9,4.1,8.5,2319.12,32.4,305.3,566.5,8384.82
2241,8541.52,0.0,170.7,1128.07,0.0,0.0,0.0,250.03,115.2,65.1,474.7,6337.72
2242,10118.04,0.0,453.0,526.75,0.0,8.07,0.0,171.16,100.8,196.8,791.4,7870.06
2243,4298.56,1.3,4.3,270.71,0.0,2.8,7.2,180.9,3.6,103.51,52.2,3672.04
2244,13406.9,21.4,128.8,1480.12,0.0,40.5,0.0,284.93,226.06,179.05,383.43,10662.61
2245,17304.79,43.3,634.1,985.94,120.4,87.65,0.0,852.77,277.2,303.0,1042.78,12957.65
2250,8171.05,0.01,35.5,1331.42,0.0,2.55,0.0,452.0,49.2,93.3,838.6,5368.47
2251,7128.37,0.0,177.6,722.32,7.5,51.1,0.0,256.1,46.8,126.7,513.0,5227.25
2252,9221.93,7.2,133.1,1007.24,7.8,0.0,0.0,101.7,76.92,278.6,1171.1,6438.27
2253,11808.3,55.49,155.4,686.66,43.9,23.5,0.0,304.2,194.4,404.8,1035.0,8904.95
2254,9081.83,0.0,3.5,670.81,17.9,1.3,0.0,55.4,24.0,55.1,2240.3,6013.52
2255,13216.21,0.0,196.8,673.41,11.0,15.0,0.0,167.93,74.3,136.4,1225.2,10716.17
2256,9409.92,1.3,36.0,683.05,68.3,0.0,0.0,225.74,34.38,64.35,439.9,7856.9
2257,9955.1,124.46,108.9,488.59,42.72,116.55,0.0,343.2,75.6,187.0,285.7,8182.38
2258,1076.96,0.0,0.0,2.66,0.0,0.0,0.0,6.0,3.6,4.5,0.0,1060.2
2259,540.85,0.0,0.0,44.95,0.0,0.0,0.0,8.6,3.6,0.3,158.6,324.8
2260,9870.95,0.0,184.1,391.13,0.0,21.75,0.0,75.8,165.6,51.0,3011.9,5969.67
2261,4333.08,0.0,46.8,259.81,0.0,4.05,0.0,265.3,61.2,48.7,150.5,3496.72
2262,7859.07,0.0,151.1,2129.89,0.0,30.2,13.5,530.1,14.4,143.74,91.6,4754.54
2263,10055.05,0.0,103.25,2155.34,0.0,3.4,13.0,1448.97,4.3,250.88,15.5,6060.41
2268,11546.76,1.7,259.2,1277.11,0.0,0.0,0.0,128.0,73.74,103.6,1408.94,8294.47
2269,12093.85,37.36,246.6,1383.56,21.2,13.05,0.0,507.4,84.6,127.1,1847.7,7825.28
2270,8279.17,0.0,145.7,995.63,7.0,9.0,0.0,130.0,101.28,78.0,445.3,6367.26
2271,8309.07,0.0,242.4,786.4,8.9,6.3,0.0,445.3,93.78,240.1,481.45,6004.44
2274,4685.15,5.7,0.3,676.37,1.5,0.0,0.0,64.9,35.64,43.44,181.7,3675.6
2275,7619.2,0.0,57.4,975.45,0.0,4.35,0.0,630.5,97.2,189.6,536.7,5128.0
2276,336.3,0.0,0.0,3.6,0.0,0.0,0.0,7.7,0.0,0.0,9.6,315.4
2277,9277.16,0.0,376.5,628.92,4.3,10.15,0.0,425.0,64.8,54.1,832.4,6880.99
2278,7342.29,0.0,50.0,1205.01,5.0,0.53,0.0,116.7,39.84,42.3,389.54,5493.37
2279,8327.47,0.0,66.9,1507.49,0.0,3.45,0.0,864.2,129.78,109.1,633.95,5012.6
2280,8293.33,0.0,60.8,961.79,98.8,27.03,0.0,227.4,81.96,120.03,450.7,6264.82
2281,7398.22,0.0,79.6,302.35,47.5,34.9,0.0,403.83,108.0,106.15,324.6,5991.29
2282,10193.15,0.0,120.8,857.75,0.0,35.4,0.0,739.2,79.2,169.59,200.39,7990.82
2283,2737.04,0.0,75.2,924.34,0.0,8.0,0.0,211.5,0.0,19.1,0.0,1498.9
2284,8789.22,0.0,178.3,928.27,36.1,23.2,0.0,139.07,130.89,208.27,794.7,6350.42
2285,8964.24,0.0,73.4,1231.97,0.0,137.8,0.0,655.05,108.0,170.1,625.2,5962.72
2286,7640.03,12.6,283.2,1179.82,1.1,0.1,0.0,118.8,101.4,91.3,358.7,5493.01
2287,7135.59,0.0,68.7,970.79,0.0,17.05,0.0,554.2,144.0,369.45,466.1,4545.3
2288,2928.98,0.0,14.6,594.58,0.0,8.0,0.0,433.1,18.0,52.4,32.0,1776.3
2289,8798.09,0.0,328.87,454.77,36.0,280.85,0.0,193.2,0.0,0.0,569.5,6934.9
2290,11082.68,0.0,272.7,817.05,0.0,5.25,0.0,251.6,162.0,134.8,1307.65,8131.63
2291,6477.45,0.0,14.6,1358.99,99.8,21.9,6.5,609.0,46.8,175.91,60.5,4083.45
2292,10904.48,8.5,101.4,439.47,35.0,30.5,0.0,193.6,8.52,38.2,1485.2,8564.09
2293,10303.27,0.0,275.5,628.62,8.6,56.7,0.0,399.65,63.8,55.3,392.4,8422.7
2294,11557.64,3.1,228.8,629.19,10.0,0.0,0.0,69.4,56.1,70.7,2220.66,8269.69
2295,12096.03,40.64,297.2,837.53,11.0,59.9,0.0,158.6,151.9,95.3,1987.8,8456.16
2296,18768.96,0.0,531.3,414.77,13.6,0.0,0.0,51.1,90.48,143.1,2998.12,14526.49
2297,17559.2,234.75,585.0,644.03,20.7,24.45,0.0,370.55,184.5,198.0,1753.85,13543.37
2300,14838.78,0.0,237.93,1250.67,0.0,0.9,0.0,386.69,43.2,186.3,1452.42,11280.67
2301,599.8,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,29.1,562.6
2302,6663.71,5.89,209.7,793.38,5.0,11.0,0.0,167.98,0.0,111.8,519.0,4839.96
2303,5630.56,0.0,146.4,718.52,18.5,45.0,0.0,531.7,3.6,128.68,655.15,3383.01
2304,11013.64,0.0,88.1,1484.24,16.8,71.9,0.0,128.85,93.3,136.4,1096.6,7897.45
2305,10747.25,0.0,170.7,622.01,15.0,18.0,0.0,335.8,235.2,116.1,1117.04,8117.4
2306,9313.45,7.8,24.9,1060.54,0.0,19.8,0.0,219.65,0.0,161.5,541.1,7278.16
2307,7883.17,0.0,196.2,336.03,15.0,0.3,0.0,636.63,0.0,92.3,774.7,5832.01
2308,10434.44,39.5,711.3,401.4,0.0,138.0,0.0,149.53,1.26,152.8,1410.7,7429.95
2309,1285.4,0.0,99.9,1.8,15.0,0.0,0.0,2.0,0.0,16.1,189.1,961.5
2312,13300.16,0.0,184.2,1163.49,0.0,4.8,0.0,165.1,3.6,145.3,1448.4,10185.27
2313,8318.85,0.0,140.58,160.66,3.5,14.8,0.0,34.0,38.4,71.45,402.6,7452.86
2316,9021.21,2.59,54.4,1242.46,6.8,19.7,0.0,229.83,68.04,140.61,220.9,7035.88
2317,10364.36,0.0,97.1,1425.74,25.5,8.45,0.0,1011.4,73.2,353.73,321.5,7047.74
2320,10764.23,0.0,14.6,1949.51,15.0,20.5,0.0,219.08,101.26,110.4,672.48,7661.4
2321,12404.24,0.0,324.3,1487.69,0.0,54.75,0.0,1268.43,180.0,57.0,897.49,8134.58
2322,5810.03,1.4,104.9,261.4,31.0,1.5,0.0,317.12,59.16,177.6,718.6,4137.35
2323,3924.92,37.96,30.7,252.61,6.4,10.85,0.0,363.4,138.0,95.5,449.7,2539.8
2324,2569.37,0.0,78.92,712.11,0.0,16.4,21.0,210.8,0.0,148.9,15.0,1366.24
2325,8262.42,0.0,156.38,567.23,5.8,31.0,0.0,488.4,33.3,156.3,660.23,6163.78
2326,7987.05,0.0,411.3,801.3,21.0,0.0,0.0,631.75,70.4,272.9,443.0,5335.4
2327,10233.65,0.0,121.6,836.89,9.3,0.6,0.0,555.93,57.6,141.6,226.0,8284.13
2328,9603.52,0.0,250.2,795.38,26.06,6.7,0.0,241.4,122.7,114.4,597.0,7449.68
2329,10530.88,0.0,78.1,804.99,3.1,6.8,0.0,402.39,143.96,184.1,350.26,8557.18
2330,10763.04,0.0,183.01,1230.19,6.5,59.9,97.0,375.45,99.1,151.11,477.2,8083.58
2331,7422.21,0.3,68.3,991.2,18.6,8.7,0.0,211.52,40.0,38.05,394.9,5650.64
2332,4154.04,5.2,181.8,436.42,0.0,13.6,0.0,70.7,28.2,56.1,515.51,2846.51
2333,7562.65,0.0,63.8,553.68,15.0,34.3,0.0,256.58,18.0,52.0,350.4,6218.89
2334,7561.59,2.3,417.0,814.44,27.0,5.35,0.0,135.4,32.1,158.3,899.6,5070.1
2335,8443.18,0.0,161.4,789.35,20.0,49.45,0.0,556.4,93.6,186.1,916.3,5670.58
2336,12608.21,0.0,187.5,1116.73,36.5,16.0,0.0,994.69,216.0,227.5,565.6,9247.69
2337,6660.45,0.0,35.2,619.5,0.0,10.7,0.0,367.8,83.44,203.5,243.0,5097.31
2338,8750.91,0.0,88.65,1301.72,1.4,0.0,0.0,132.0,38.4,132.3,993.4,6063.04
2339,555.3,0.0,0.0,13.2,0.0,0.0,0.0,2.0,4.8,4.4,4.5,526.4
2340,8304.82,0.01,392.4,616.64,25.5,22.8,0.0,280.0,167.2,67.4,690.3,6042.57
2341,6803.36,0.0,159.2,728.42,7.1,121.6,0.0,267.7,111.6,151.4,468.6,4787.74
2342,6822.02,0.0,57.73,603.87,77.0,0.75,0.0,315.83,143.3,139.5,197.6,5286.44
2343,14412.34,0.0,471.8,853.45,27.5,8.0,0.0,208.7,104.4,146.41,1159.7,11432.38
2344,10404.24,0.0,366.3,942.5,12.5,67.75,0.8,383.4,100.8,187.9,1153.35,7188.94
2345,8086.85,0.0,141.05,433.25,5.0,2.85,0.0,115.9,97.5,199.6,141.3,6950.4
2346,7141.22,0.0,0.0,1358.93,18.2,0.0,0.0,23.7,27.6,262.4,776.18,4674.21
2347,7831.3,0.0,465.26,890.11,0.0,16.25,0.0,51.5,108.0,66.9,370.5,5862.78
2350,8285.09,4.6,158.0,1154.9,0.0,6.0,0.0,138.86,46.88,30.7,333.5,6411.65
2351,11362.0,0.0,214.54,1365.51,15.0,9.6,0.0,553.4,100.8,50.3,1031.73,8021.12
2352,10705.52,0.0,212.8,952.75,1.8,25.0,0.0,357.55,277.2,91.0,869.4,7918.02
2353,818.06,0.0,38.9,3.16,0.0,0.0,0.0,0.0,0.0,1.2,6.2,768.6
2356,6872.36,0.0,450.8,616.1,24.0,13.4,0.0,634.8,188.7,32.0,494.9,4417.66
2357,6163.22,0.0,172.3,776.74,19.0,34.7,0.0,703.0,72.0,71.0,598.0,3716.48
2360,4328.39,0.0,142.8,387.12,0.0,0.0,0.0,319.68,45.6,88.2,267.0,3077.99
2361,8695.47,0.0,444.7,807.34,0.0,0.0,0.0,131.8,46.8,56.6,900.1,6308.13
2364,11150.94,9.0,206.02,1159.13,26.5,6.0,0.0,165.23,39.06,141.1,1164.84,8234.06
2365,10026.83,34.37,241.22,1046.68,78.5,51.4,0.0,639.4,108.0,194.8,861.25,6771.21
2370,10408.22,3.5,119.9,810.59,1.5,3.0,0.0,176.08,83.04,210.9,893.6,8106.11
2371,11544.6,0.0,233.9,878.98,29.0,50.45,0.0,1304.8,195.2,188.0,739.7,7924.57
2376,206.33,0.0,0.0,2.67,0.0,0.0,0.0,0.0,3.6,0.06,0.0,200.0
2377,8405.86,0.0,27.4,988.44,32.8,21.7,0.0,646.8,3.6,189.2,336.05,6159.87
2378,8371.99,0.0,99.9,883.66,3.5,18.0,0.0,222.9,125.58,116.4,311.8,6590.25
2379,14391.93,0.0,1676.9,696.06,9.0,68.7,0.0,303.02,234.0,661.42,1466.3,9276.53
2386,10765.8,0.0,79.5,2911.58,0.0,28.12,26.5,1258.61,29.6,26.17,203.9,6201.82
2387,9429.01,0.0,9.6,968.1,26.0,3.78,0.0,283.95,163.2,251.74,431.3,7291.34
2388,14715.32,20.62,116.7,902.61,0.0,0.0,0.0,155.86,177.7,140.0,1918.0,11283.83
2389,18861.42,0.0,856.2,589.97,99.9,418.15,0.0,100.55,172.8,206.8,2527.6,13889.45
2392,8409.6,8.6,2.9,838.42,10.4,0.3,0.0,137.38,43.92,149.5,292.7,6925.48
2393,11396.55,0.0,19.3,976.92,22.0,27.6,0.0,378.1,192.0,93.8,839.85,8846.98
2394,5621.15,0.0,101.0,389.35,6.4,14.85,0.0,261.4,25.2,108.5,364.6,4349.85
2395,9466.88,0.0,142.0,1215.96,0.0,0.4,12.0,1989.8,86.4,229.2,182.8,5608.32
2396,6413.65,0.0,17.8,816.97,0.0,0.7,0.0,120.1,53.34,93.4,383.4,4927.94
2397,9371.07,0.0,43.3,1093.25,0.0,2.85,0.0,197.4,104.4,56.4,1154.3,6719.17
2398,7793.69,0.0,34.3,1978.39,0.0,0.0,0.0,1082.2,0.0,354.4,43.9,4300.5
2399,12950.27,0.0,239.8,612.41,0.0,27.1,0.0,354.55,205.2,149.1,1064.64,10297.47
2400,10424.96,9.8,50.8,782.26,15.0,0.0,0.0,104.86,38.16,132.2,1635.7,7656.18
2401,8355.83,33.04,224.3,715.34,20.0,69.5,0.0,380.1,138.2,199.7,891.9,5683.75
2404,2224.0,0.0,54.71,488.09,20.0,0.0,7.5,239.3,7.2,25.2,20.3,1361.7
2405,9945.18,0.0,87.1,219.69,15.0,5.9,0.0,34.0,46.8,172.51,555.3,8808.88
2406,6429.55,0.0,237.2,423.75,24.0,14.95,0.0,313.52,0.0,40.3,409.2,4966.63
2407,7576.51,0.0,52.5,811.78,2.6,47.95,0.0,374.59,39.6,50.5,518.8,5678.19
2412,1640.46,0.0,122.6,5.66,20.0,0.0,0.0,8.0,14.4,2.1,236.1,1231.6
2413,7102.55,0.0,56.26,1063.3,17.8,12.05,0.0,283.3,54.0,144.5,303.2,5168.14
2414,1067.53,0.0,0.0,0.03,0.0,0.0,0.0,7.9,0.0,0.0,33.5,1026.1
2415,10670.5,15.0,186.23,536.63,25.2,30.5,0.0,87.9,72.0,8.9,602.7,9105.44
2416,7031.12,6.71,25.6,592.93,16.5,0.0,0.0,98.6,45.3,103.7,795.36,5346.42
2417,7582.95,0.0,253.0,456.27,16.0,5.3,0.0,392.5,162.0,218.4,1064.13,5015.35
2418,5825.96,0.0,18.6,305.98,39.2,0.0,0.0,102.7,3.72,35.7,845.8,4474.26
2419,518.11,0.0,43.8,9.61,0.0,0.0,0.0,60.6,3.6,4.9,63.9,331.7
2420,361.59,0.0,78.2,0.09,15.0,0.0,0.0,0.0,0.0,0.7,23.8,243.8
2421,8244.34,0.0,98.42,750.16,3.6,52.1,0.0,137.72,85.8,55.3,452.2,6609.04
2422,9214.23,0.0,588.0,624.97,0.0,7.8,0.0,287.2,190.8,300.1,905.1,6310.26
2423,10189.44,0.0,545.0,752.2,38.0,87.55,0.0,286.0,223.2,366.7,770.6,7120.19
2426,5301.83,0.0,3.5,539.17,5.5,0.0,0.0,114.06,21.6,33.6,397.7,4186.7
2427,580.98,0.0,0.0,23.58,0.0,0.0,0.0,21.0,0.0,0.0,0.0,536.4
2428,11385.74,4.5,67.9,1282.87,2.5,1.2,0.0,386.4,56.04,190.4,834.6,8559.33
2429,14809.32,0.0,583.3,522.87,39.0,105.8,0.0,355.3,79.2,185.9,1201.5,11736.45
2430,10436.48,0.0,93.9,908.45,10.35,10.1,0.0,124.27,57.66,127.26,1349.4,7755.09
2431,13216.77,0.0,156.98,1166.96,12.5,27.65,0.0,435.9,13.2,117.5,2111.9,9174.18
2434,11467.26,6.1,131.9,636.1,15.0,7.0,0.0,311.65,20.88,92.7,1081.03,9164.9
2435,8478.61,0.0,185.2,507.3,5.5,58.35,0.0,180.4,93.6,127.9,1162.87,6157.49
2436,9949.34,0.0,412.7,728.14,5.5,27.4,0.0,182.47,14.4,266.4,638.9,7673.43
2437,416.54,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1.3,89.7,324.4
2440,13034.43,23.8,272.8,1102.51,11.0,5.0,0.0,308.65,3.66,224.1,782.9,10300.01
2441,14955.12,42.79,441.9,629.23,16.5,71.45,0.0,334.75,25.2,214.0,1143.1,12036.2
2446,8249.86,0.0,203.3,941.09,32.0,28.45,0.0,639.2,86.4,132.8,500.9,5685.72
2447,10277.75,0.0,289.2,864.36,20.5,41.8,0.0,540.13,136.8,305.8,916.0,7163.16
2450,11299.27,0.0,92.0,1134.83,6.68,24.92,0.0,175.2,19.98,52.48,912.4,8880.78
2451,127.5,0.0,0.0,4.7,0.0,0.4,0.0,0.0,0.0,0.3,0.0,122.1
2452,6947.58,0.0,476.6,806.86,0.0,1.1,0.0,289.5,63.5,71.5,258.6,4979.92
2453,8313.27,0.0,309.9,1397.63,22.4,159.75,0.0,211.1,129.6,169.5,256.74,5656.65
2458,9586.61,11.6,18.0,1151.34,35.73,0.0,0.0,120.56,28.2,111.6,1181.6,6927.98
2459,10298.06,0.0,200.8,298.89,20.0,0.6,0.0,414.48,182.4,215.4,989.71,7975.78
2468,6680.56,6.6,11.2,1111.26,0.8,4.9,0.0,215.4,34.14,65.15,179.8,5051.31
2469,12922.77,0.0,137.8,1252.06,16.3,0.0,0.0,1888.9,154.42,133.9,455.75,8883.64
2470,9957.83,3.8,37.7,1076.34,119.8,0.0,0.0,706.2,6.06,169.7,1071.1,6767.13
2471,9912.01,0.0,292.1,595.0,0.0,4.4,0.0,248.35,187.2,140.6,755.7,7688.66
2472,9901.08,0.1,61.7,1261.59,5.1,0.0,0.0,137.87,19.74,37.5,974.48,7403.0
2473,11620.3,0.0,221.3,1361.57,0.0,19.0,0.0,714.8,39.6,54.9,2597.43,6611.7
2474,3016.02,18.01,41.3,229.47,0.0,3.9,6.0,87.83,14.4,13.6,44.1,2557.41
2475,1940.93,0.0,30.5,221.46,4.0,13.35,0.0,33.4,7.2,39.3,183.9,1407.82
2476,10447.5,0.0,13.5,1259.05,12.8,18.0,0.0,181.22,26.82,20.1,997.61,7918.4
2477,13597.94,0.0,243.9,708.47,18.6,9.6,0.0,410.9,205.8,18.8,1397.3,10584.57
2480,9043.27,2.6,55.17,638.93,60.0,49.6,0.0,301.34,19.32,72.3,1066.6,6777.41
2481,13087.57,0.0,226.35,950.66,40.2,0.2,0.0,422.3,104.4,81.6,1494.3,9767.56
2484,9585.73,0.0,60.1,601.98,0.0,0.0,0.0,212.03,58.32,121.83,707.9,7823.57
2485,11112.6,0.0,243.9,867.77,4.5,27.25,0.0,625.5,205.2,196.8,892.85,8048.83
2488,370.22,0.0,0.0,29.32,0.0,0.0,0.0,6.3,0.0,0.0,0.0,334.6
2489,376.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.1,0.0,368.0
2496,10135.19,0.0,145.45,2219.04,0.0,2.5,7.5,1682.45,90.0,202.92,205.1,5580.23
2497,5244.82,0.0,69.6,688.54,28.0,1.0,0.0,72.5,45.45,152.9,113.5,4073.33
2502,17471.96,32.91,594.9,1511.14,43.2,130.5,0.0,1097.7,165.7,70.4,597.7,13227.81
2503,9161.17,0.0,217.3,2379.34,2.5,27.7,18.5,1095.93,7.2,275.21,126.2,5011.29
2504,9577.6,0.0,53.5,758.56,10.9,0.0,0.0,213.6,53.1,83.4,394.14,8010.4
2505,11053.19,0.0,85.0,678.73,83.0,216.25,0.0,449.5,122.4,245.2,458.66,8714.45
2506,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.2,334.8
2507,7375.28,0.0,190.0,558.82,13.4,9.4,0.0,138.4,176.4,249.2,683.6,5356.06
2512,6351.68,0.0,82.4,479.29,0.0,0.0,0.0,156.13,32.46,116.31,1359.61,4125.48
2513,8554.86,0.0,319.7,968.24,0.0,44.25,0.0,482.67,0.0,0.0,981.43,5758.57
2514,484.43,0.0,0.0,9.62,0.0,0.0,0.0,0.0,0.0,0.01,41.5,433.3
2515,6124.1,0.0,57.4,468.0,0.0,0.0,0.0,2003.3,43.2,150.1,0.0,3402.1
2518,10211.49,0.0,240.74,882.66,3.4,7.0,0.0,622.88,38.7,161.3,886.1,7368.71
2519,12673.01,0.0,174.1,575.76,36.9,78.3,0.0,601.25,75.6,99.55,1894.79,9136.76
